,component,feature,axis
260,0.023029246952993274,qSCEta_6,2
261,0.022783640282092264,qCCEn_3,2
262,0.022721283566759582,qCalMETPt_0,2
263,0.021155486531580815,qCalJetEta_6,2
264,0.020941472223846545,qCalJetEn_6,2
265,0.020238499941235905,qPFJetN_0,2
266,0.020139586444217462,qPFJetN_4,2
267,0.01969797302787668,qCalMETPt_2,2
268,0.01769212927103891,qCalJetEta_2,2
269,0.017604446901236283,qPFJetN_1,2
270,0.016565704789280957,qCCEn_2,2
271,0.016184344779002987,qSCEta_2,2
272,0.016024099969100657,qCCEta_1,2
273,0.015808595472411983,qSCEn_1,2
274,0.01564569966385983,qPFJetN_5,2
275,0.013896391393614704,qCalMETPhi_1,2
276,0.013848288589608963,qCalJetPt_5,2
277,0.01343487455849098,qPFMetPhi_4,2
278,0.013337926277912644,qPFJetPt_5,2
279,0.012998560924063806,qCCEn_1,2
280,0.012208377847469998,qpVtxY_2,2
281,0.012085291713284818,qpVtxZ_5,2
282,0.011868864911240864,qCCEn_4,2
283,0.01182709187458992,qPFMetPhi_5,2
284,0.010958888584455704,qCCEn_5,2
285,0.010648945582198215,qPFJetN_6,2
286,0.010130779282029422,qPFJetPhi_5,2
287,0.010073949729401059,qSCEta_5,2
288,0.009959161350299044,qPFJetEta_0,2
289,0.009009022306756454,qCalJetPt_1,2
290,0.008996680629764362,qpVtxY_6,2
291,0.008811293630608608,qPFMetPhi_0,2
292,0.0088015530640824,qpVtxZ_3,2
293,0.007633684761681098,qCalMETPhi_5,2
294,0.006799000731820019,qCalJetPt_4,2
295,0.0067675782560728355,qCalMETPhi_6,2
296,0.006447173347308633,qPFMetPhi_6,2
297,0.006121116812215147,qpVtxX_1,2
298,0.005984117998496461,qPFMetPhi_1,2
299,0.005839877583597779,qCalMETPhi_3,2
300,0.005796364624233898,qpVtxY_1,2
301,0.005432792921220731,qCalMETPhi_2,2
302,0.005331136248700026,qCCEta_5,2
303,0.004982151689773795,qPFMetPhi_2,2
304,0.004948347703246025,qSCEta_3,2
305,0.004781530370620296,qCalJetPhi_0,2
306,0.004747083219252216,qCalJetPhi_2,2
307,0.004655761511380112,qpVtxX_5,2
308,0.004603567096880027,qpVtxX_4,2
309,0.004513082562580163,qCalJetPhi_4,2
310,0.004460350993826834,qCalJetEn_1,2
311,0.00443671730731265,qPFJetPt_1,2
312,0.004279157073486548,qPFJetPhi_4,2
313,0.003983341030829548,qpVtxX_6,2
314,0.0038138194087189922,qCalJetPhi_1,2
315,0.0036174161495039475,qCalJetPhi_3,2
316,0.003607784674682503,qCalJetPhi_5,2
317,0.003595226522764851,qSCEta_0,2
318,0.0032627610005140062,qPFMetPt_1,2
319,0.003041128988110406,qCalJetPt_3,2
320,0.002831508563282426,qCCEta_3,2
321,0.0024684589740796023,qCCEta_6,2
322,0.002466398128470282,qCalMETPt_1,2
323,0.0024321971771209586,qpVtxX_2,2
324,0.0022400579571278056,qPFJetPhi_1,2
325,0.002077699156650748,qSCEta_4,2
326,0.0019085253258973754,qPFMetPhi_3,2
327,0.0018638902902228414,qCalMETPhi_4,2
328,0.0018351878230112252,qPFJetPt_0,2
329,0.0017786631645787185,qCCPhi_5,2
330,0.0017289887403600895,qpVtxX_3,2
331,0.0016439266927809856,qpVtxZ_0,2
332,0.001619108183177211,qPFJetPhi_6,2
333,0.0016176223390218286,qpVtxX_0,2
334,0.0015994165565136702,qpVtxZ_4,2
335,0.0015929580001576805,qSCPhi_4,2
336,0.0015063504123667545,qSCPhi_6,2
337,0.0014592746344573946,qCCPhi_4,2
338,0.001408213328717983,qPFJetPhi_2,2
339,0.0013753518701561768,qCCPhi_0,2
340,0.0011749802341480516,qSCPhi_0,2
341,0.001130882888129088,qCCEta_0,2
342,0.0010525119840219322,qCalJetPhi_6,2
343,0.0010313488321844128,qCCEta_4,2
344,0.0009624965785571917,qCalMETPhi_0,2
345,0.0009274956586816249,qCCPhi_1,2
346,0.0008299094794329416,qCalJetEta_0,2
347,0.0007962201772925384,qSCPhi_5,2
348,0.0007281683958910054,qPFJetPt_6,2
349,0.0006199933427398378,qPFJetPhi_0,2
350,0.0005899192439436293,qSCPhi_3,2
351,0.0004705037675912573,qCCPhi_3,2
352,0.0004077632346701551,qSCPhi_1,2
353,0.0003498063993227969,qCCEta_2,2
354,0.0002764716397447288,qCalJetPt_2,2
355,0.0002550486947261536,qCCPhi_6,2
356,0.0002210242256860412,qCCPhi_2,2
357,0.00013190081527333979,qlumiEvt_1,2
358,0.000122930093542951,qpVtxChi2_0,2
359,0.00010186656347309254,qCalJetEta_4,2
360,7.737778074298124e-05,qSCPhi_2,2
361,7.217091052054436e-05,qPUEvt_1,2
362,5.789067252936841e-05,qPFJetPhi_3,2
363,3.3937534054964576e-05,qpVtxChi2_1,2
